node_id,boardings,alightings,x,y,station
101241,929.9889640808105,285.72395729040727,628787.7517916331,4832682.18117049,  
105121,0,0.0,655684.6620601639,4856402.725615399,  
107963,0,0.006698607932776213,626308.0,4850647.0,  
113125,2.100147008895874,3.576278913897113e-06,578768.2885030849,4782445.535013359,  
106417,0,0.0,619016.1624827471,4860729.9355340805,  
100418,4.573959589004517,3.973630905155005,632384.0,4835552.0,  
13208,0,0,625642.572867602,4834806.864048109,  
106855,165.6746460199356,354.5002937312238,630376.878922397,4855977.859304459,  
105855,0,0.0,623947.1611225362,4873330.50802326,  
113440,177.39385795593262,206.640287399292,593529.0,4788109.0,  
111726,34.96331578493118,1.4329084604978561,594658.0,4797214.0,  
110880,0,0.0,612904.266767554,4824672.80037833,  
107472,1.9172250926494598,4.1584659814834595,626752.0,4853431.0,  
11325,0,0,636602.5109092019,4840246.947614741,  
101748,9.820481538772583,2.5629996798670618e-05,641020.0,4844109.0,  
108845,0,0.0,601766.7831468029,4825197.515830729,  
102796,0,50.100868225097656,618550.7487129519,4842436.309717549,  
102115,0.5505922306329012,2.83888667076826,632191.906929522,4841294.2794188,  
112127,0,0.0,606024.0,4813761.0,  
106418,55.62545394897461,7.048877954483032,619153.8872529431,4860899.984329401,  
41128,0,0,600699.842513147,4847519.70362119,  
104244,1.5513249635696411,2.0265579223632812e-06,671814.0,4862800.0,  
30608,0,0,619333.0,4848112.0,  
104352,13.281098365783691,13.742677092552185,665261.649602819,4860796.170558119,  
106047,1.392960324883461,1.3123670220375026,637540.8802563681,4861714.48432813,  
50737,0,0,606343.0,4810800.0,  
43365,0,0,615067.0,4827417.0,  
30073,0,0,622660.1773754748,4899323.52815157,  
60400,0,0,590173.4312879342,4789605.690054369,  
112117,7.560190800810233,1.6558912534492265e-06,602367.2736162519,4811911.98686887,  
20049,0,0,671940.0,4861732.0,  
110636,26.553464770317078,6.594038009643555,608916.0,4829344.0,  
101289,0,0.0,616434.61484591,4832247.07685586,  
101615,0,0.0,622863.0,4847939.0,  
13641,0,0,627312.558749913,4843316.410827819,  
102964,4.080059766769409,79.00511169433594,639606.827720687,4849828.4167658305,  
42563,0,0,608291.9313241051,4831046.548443761,  
32365,0,0,623497.0,4879678.0,  
101691,2.469660021364689,603.5599193572998,630360.0,4834039.0,  
110558,19.204650163650513,47.57170820236206,609546.0,4827125.0,  
60915,0,0,589972.6071055619,4785359.6755846795,  
106409,0.529412358533591,1.1698961853980734,624442.7031193218,4859841.565492219,  
41392,0,0,600753.0829459069,4823927.82906854,  
101459,0,0.0,620745.0,4847860.0,  
40790,0,0,600071.7250625789,4840884.742919701,  
105203,0,14.55735969543457,673821.7884586389,4858734.119768599,  
109978,97.20717263221741,11.184361062943935,600012.6306565021,4833812.10532934,  
110560,0,0.0,609847.0,4827484.0,  
